episode,step_no,sku_id,action_id,action_name,epsilon,total_cost,raw_reward,reward,simulation_status,terminated,episode_total_reward,episode_total_cost
171,3,SKU_C,1,order_moq,0.18844221105527637,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
172,1,SKU_A,1,order_moq,0.18366834170854285,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
172,2,SKU_B,1,order_moq,0.18366834170854285,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
172,3,SKU_C,1,order_moq,0.18366834170854285,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
173,1,SKU_A,4,expedite,0.1788944723618091,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
173,2,SKU_B,1,order_moq,0.1788944723618091,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
173,3,SKU_C,1,order_moq,0.1788944723618091,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
174,1,SKU_A,1,order_moq,0.17412060301507537,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
174,2,SKU_B,1,order_moq,0.17412060301507537,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
174,3,SKU_C,1,order_moq,0.17412060301507537,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
175,1,SKU_A,2,order_1w_cover,0.16934673366834174,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
175,2,SKU_B,1,order_moq,0.16934673366834174,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
175,3,SKU_C,1,order_moq,0.16934673366834174,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
176,1,SKU_A,1,order_moq,0.164572864321608,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
176,2,SKU_B,1,order_moq,0.164572864321608,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
176,3,SKU_C,1,order_moq,0.164572864321608,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
177,1,SKU_A,1,order_moq,0.15979899497487438,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
177,2,SKU_B,1,order_moq,0.15979899497487438,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
177,3,SKU_C,0,hold,0.15979899497487438,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
178,1,SKU_A,2,order_1w_cover,0.15502512562814075,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
178,2,SKU_B,1,order_moq,0.15502512562814075,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
178,3,SKU_C,1,order_moq,0.15502512562814075,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
179,1,SKU_A,1,order_moq,0.15025125628140712,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
179,2,SKU_B,1,order_moq,0.15025125628140712,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
179,3,SKU_C,1,order_moq,0.15025125628140712,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
180,1,SKU_A,1,order_moq,0.14547738693467338,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
180,2,SKU_B,1,order_moq,0.14547738693467338,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
180,3,SKU_C,1,order_moq,0.14547738693467338,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
181,1,SKU_A,1,order_moq,0.14070351758793975,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
181,2,SKU_B,1,order_moq,0.14070351758793975,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
181,3,SKU_C,1,order_moq,0.14070351758793975,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
182,1,SKU_A,1,order_moq,0.135929648241206,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
182,2,SKU_B,1,order_moq,0.135929648241206,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
182,3,SKU_C,1,order_moq,0.135929648241206,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
183,1,SKU_A,1,order_moq,0.13115577889447239,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
183,2,SKU_B,1,order_moq,0.13115577889447239,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
183,3,SKU_C,1,order_moq,0.13115577889447239,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
184,1,SKU_A,1,order_moq,0.12638190954773876,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
184,2,SKU_B,1,order_moq,0.12638190954773876,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
184,3,SKU_C,1,order_moq,0.12638190954773876,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
185,1,SKU_A,1,order_moq,0.12160804020100502,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
185,2,SKU_B,1,order_moq,0.12160804020100502,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
185,3,SKU_C,1,order_moq,0.12160804020100502,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
186,1,SKU_A,1,order_moq,0.11683417085427139,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
186,2,SKU_B,1,order_moq,0.11683417085427139,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
186,3,SKU_C,1,order_moq,0.11683417085427139,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
187,1,SKU_A,1,order_moq,0.11206030150753765,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
187,2,SKU_B,1,order_moq,0.11206030150753765,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
187,3,SKU_C,1,order_moq,0.11206030150753765,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
188,1,SKU_A,1,order_moq,0.10728643216080413,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
188,2,SKU_B,1,order_moq,0.10728643216080413,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
188,3,SKU_C,1,order_moq,0.10728643216080413,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
189,1,SKU_A,1,order_moq,0.1025125628140704,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
189,2,SKU_B,1,order_moq,0.1025125628140704,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
189,3,SKU_C,1,order_moq,0.1025125628140704,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
190,1,SKU_A,1,order_moq,0.09773869346733677,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
190,2,SKU_B,1,order_moq,0.09773869346733677,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
190,3,SKU_C,1,order_moq,0.09773869346733677,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
191,1,SKU_A,1,order_moq,0.09296482412060303,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
191,2,SKU_B,1,order_moq,0.09296482412060303,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
191,3,SKU_C,2,order_1w_cover,0.09296482412060303,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
192,1,SKU_A,1,order_moq,0.08819095477386929,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
192,2,SKU_B,1,order_moq,0.08819095477386929,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
192,3,SKU_C,0,hold,0.08819095477386929,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
193,1,SKU_A,1,order_moq,0.08341708542713577,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
193,2,SKU_B,1,order_moq,0.08341708542713577,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
193,3,SKU_C,1,order_moq,0.08341708542713577,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
194,1,SKU_A,1,order_moq,0.07864321608040203,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.931236598448162,1931.236598448162
194,2,SKU_B,5,reduce_review,0.07864321608040203,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.931236598448162,1931.236598448162
194,3,SKU_C,1,order_moq,0.07864321608040203,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.931236598448162,1931.236598448162
195,1,SKU_A,0,hold,0.0738693467336684,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
195,2,SKU_B,1,order_moq,0.0738693467336684,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
195,3,SKU_C,1,order_moq,0.0738693467336684,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
196,1,SKU_A,1,order_moq,0.06909547738693467,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
196,2,SKU_B,1,order_moq,0.06909547738693467,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
196,3,SKU_C,1,order_moq,0.06909547738693467,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
197,1,SKU_A,1,order_moq,0.06432160804020104,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
197,2,SKU_B,1,order_moq,0.06432160804020104,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
197,3,SKU_C,0,hold,0.06432160804020104,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
198,1,SKU_A,1,order_moq,0.05954773869346741,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
198,2,SKU_B,1,order_moq,0.05954773869346741,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
198,3,SKU_C,1,order_moq,0.05954773869346741,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
199,1,SKU_A,1,order_moq,0.05477386934673378,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
199,2,SKU_B,1,order_moq,0.05477386934673378,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
199,3,SKU_C,1,order_moq,0.05477386934673378,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
200,1,SKU_A,1,order_moq,0.050000000000000044,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
200,2,SKU_B,1,order_moq,0.050000000000000044,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
200,3,SKU_C,1,order_moq,0.050000000000000044,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
